array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007219715384031044]) ; (0.003995304729339268, 0.006866560477662226, 0.017857142857142856, 0.0, 0.01924951876203095, 8.999550016874438e-08, 0.014025320758802832, 0.00014768579822987824, 0.0019437672941072617, 0.0013008458731112705)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007279646358563886]) ; (0.004017509652789039, 0.006866548618483945, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.01402718744787635, 0.00014723671144604896, 0.0019437672941072617, 0.0012606991325617401)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.004004003756082329, 0.006822474887456191, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.01401974757415948, 0.0001460102534876887, 0.0019437672941072617, 0.0009676018466747971)
array('d', [0.16572349471729, 0.059821873793905606, 0.0006711506307469943]) ; (0.003663247839268327, 0.0068454781440253935, 0.0, 0.0, 0.0006749831254218645, 8.999550016874438e-08, 0.013903908653258608, 0.00015500208010850873, 0.0018107741059302804, 0.0016825095019105956)
array('d', [0.16572349471729, 0.059821873793905606, 0.0006711506307469943]) ; (0.003663247839268327, 0.0068454781440253935, 0.0, 0.0, 0.0006749831254218645, 8.999550016874438e-08, 0.013903908653258608, 0.00015500208010850873, 0.0018107741059302804, 0.0016825095019105956)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0009345560709846728]) ; (0.0042768487032501246, 0.006801213566837514, 0.017857142857142856, 0.0, 0.01934951626209345, 8.999550016874438e-08, 0.01389338874167364, 0.0001458751841632878, 0.0019437672941072617, 0.0013324421322550473)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007279646358563886]) ; (0.004017509652789039, 0.006866548618483945, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.01402718744787635, 0.00014723671144604896, 0.0019437672941072617, 0.0012606991325617401)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007359596741173615]) ; (0.004026646497800648, 0.006859051414166678, 0.017857142857142856, 0.0, 0.01924951876203095, 8.999550016874438e-08, 0.014011835971765094, 0.0001468661570359893, 0.0019437672941072617, 0.001208668246181336)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0009345560709846728]) ; (0.0042768487032501246, 0.006801213566837514, 0.017857142857142856, 0.0, 0.01934951626209345, 8.999550016874438e-08, 0.01389338874167364, 0.0001458751841632878, 0.0019437672941072617, 0.0013324421322550473)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0009345560709846728]) ; (0.0042768487032501246, 0.006801213566837514, 0.017857142857142856, 0.0, 0.01934951626209345, 8.999550016874438e-08, 0.01389338874167364, 0.0001458751841632878, 0.0019437672941072617, 0.0013324421322550473)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007437475518334794]) ; (0.004027193349656336, 0.006852045652707757, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014016704980427489, 0.0001466075679053313, 0.0019437672941072617, 0.0011605677736825101)
array('d', [0.16572349471729, 0.03892003406062454, 0.0007113667126327811]) ; (0.05207455386791204, 0.009504458451346731, 0.2191780821917808, 0.2361111111111111, 0.37229069273268167, 1.3805559713385853e-06, 0.02883500741771127, 1.4232138672689964e-05, 0.03341046582538002, 0.011428407116930465)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007217833312882347]) ; (0.003994107523875085, 0.0068664973599906, 0.017857142857142856, 0.0, 0.01924951876203095, 8.999550016874438e-08, 0.014024844579689043, 0.00014770554100078872, 0.0019437672941072617, 0.0013021419760063985)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.3703447502329008, 0.059821873793905606, 0.0007281285651650382]) ; (0.05982046001278746, 0.010620054373805785, 0.109375, 0.12698412698412698, 0.20929476763080923, 6.005949698761342e-07, 0.17236608539818832, 0.00022350101443910784, 0.42489215792643903, 0.014085194382256673)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.004004003756082329, 0.006822474887456191, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.01401974757415948, 0.0001460102534876887, 0.0019437672941072617, 0.0009676018466747971)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.004017848921695561, 0.0068665278512356565, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014026832000095225, 0.00014722732416922997, 0.0018564182473162821, 0.0012596068487493424)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.05128812618765473, 0.0006711506307469943]) ; (0.04958493256755852, 0.010421122210714237, 0.18571428571428572, 0.19117647058823528, 0.3239169020774481, 1.3224338774796049e-06, 0.013789257333942965, 1.3326201104319617e-06, 0.005261159269554656, 0.010897920067868355)
array('d', [0.17394400648967645, 0.05566237826495032, 0.000718873430778843]) ; (0.046810866669514714, 0.010434829202487004, 0.22972972972972974, 0.2465753424657534, 0.3860153496162596, 2.102394878942056e-06, 0.0019470916498211324, 5.267616393654165e-05, 0.00037412688139055577, 0.010333711660580055)
array('d', [0.06005273031030582, 0.01887909784387811, 0.0007300753875776429]) ; (0.04002707621440741, 0.009437310116098035, 0.2597402597402597, 0.27631578947368424, 0.42498937526561836, 9.505774705323625e-07, 0.16729701634700955, 0.0022106808013204454, 0.07866017681236412, 0.007245585684846367)
array('d', [0.20288581704261185, 0.04384397761184015, 0.0007279646358563886]) ; (0.05310183070103691, 0.010321453600485857, 0.12307692307692308, 0.12698412698412698, 0.2283692907677308, 2.7561121926677964e-07, 0.1065365763959693, 0.00012365109105772303, 0.15569664295949323, 0.011867869119608392)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0006711506307469943]) ; (0.003663247839268327, 0.0068454781440253935, 0.0, 0.0, 0.0006749831254218645, 8.999550016874438e-08, 0.013903908653258608, 0.00015500208010850873, 0.0018107741059302804, 0.0016825095019105956)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007284867105066692]) ; (0.004018568512734899, 0.00686644373614874, 0.017857142857142856, 0.0, 0.01914952126196845, 8.999550016874438e-08, 0.014025885411230465, 0.00014720727121675796, 0.0019437672941072617, 0.0012572328449279608)
array('d', [0.08101270529108857, 0.059821873793905606, 0.0007284867105066692]) ; (0.02209264041843833, 0.010142443369767402, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.0015283760065665608, 3.7862428663643734e-07, 0.017013232514177693, 0.00367382041803523)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.05128812618765473, 0.0006711506307469943]) ; (0.04958493256755852, 0.010421122210714237, 0.18571428571428572, 0.19117647058823528, 0.3239169020774481, 1.3224338774796049e-06, 0.013789257333942965, 1.3326201104319617e-06, 0.005261159269554656, 0.010897920067868355)
array('d', [0.16572349471729, 0.059821873793905606, 0.0006894256087191266]) ; (0.04564348948865109, 0.010950129725444034, 0.20833333333333334, 0.22535211267605634, 0.3583660408489787, 2.030523472557295e-06, 0.003683401266444021, 4.52230906083755e-05, 0.006136616172008588, 0.009913544927986429)
array('d', [0.08101270529108857, 0.059821873793905606, 0.0007284867105066692]) ; (0.02209264041843833, 0.010142443369767402, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.0015283760065665608, 3.7862428663643734e-07, 0.017013232514177693, 0.00367382041803523)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.10405747680603872, 0.059821873793905606, 0.0007281285651650382]) ; (0.02182271286220232, 0.011257290857102593, 0.9, 0.8965517241379309, 1.0, 9.505774705323625e-07, 0.020063339392647338, 2.168754760362532e-06, 0.0, 0.004032668128635596)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.004004003756082329, 0.006822474887456191, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.01401974757415948, 0.0001460102534876887, 0.0019437672941072617, 0.0009676018466747971)
array('d', [0.10405747680603872, 0.059821873793905606, 0.0007281285651650382]) ; (0.02182271286220232, 0.011257290857102593, 0.9, 0.8965517241379309, 1.0, 9.505774705323625e-07, 0.020063339392647338, 2.168754760362532e-06, 0.0, 0.004032668128635596)
array('d', [0.10405747680603872, 0.059821873793905606, 0.0007281285651650382]) ; (0.02182271286220232, 0.011257290857102593, 0.9, 0.8965517241379309, 1.0, 9.505774705323625e-07, 0.020063339392647338, 2.168754760362532e-06, 0.0, 0.004032668128635596)
array('d', [0.10405747680603872, 0.059821873793905606, 0.0007281285651650382]) ; (0.02182271286220232, 0.011257290857102593, 0.9, 0.8965517241379309, 1.0, 9.505774705323625e-07, 0.020063339392647338, 2.168754760362532e-06, 0.0, 0.004032668128635596)
array('d', [0.18411407645973155, 0.059821873793905606, 0.0007111395119348678]) ; (0.04783220195708329, 0.010734222891816815, 0.2191780821917808, 0.2361111111111111, 0.3726156846078848, 2.102394878942056e-06, 0.0026545313341137444, 2.7936283316491217e-05, 5.986030102248834e-05, 0.010669059252366823)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.16572349471729, 0.03322314425834369, 0.0007843642958582036]) ; (0.052977853037536896, 0.009659556279171271, 0.13636363636363635, 0.15384615384615385, 0.2541686457838554, 2.499875004687344e-07, 0.09284861128504826, 4.642684511304476e-05, 0.15190393169939642, 0.011351044685707972)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007280468106628141]) ; (0.04495199565995238, 0.011181345064701585, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.0054253631113145824, 1.018865817401224e-05, 3.741268813905335e-06, 0.010059084767572182)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.04494512436042233, 0.01117139956850503, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.00542299862040477, 1.0179720202769391e-05, 9.353172034763337e-07, 0.010057234167920651)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007220532929053284]) ; (0.044952735123884986, 0.011182425026472499, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.005425475123222114, 1.0189521430438893e-05, 3.741268813905335e-06, 0.010059279662363533)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007437475518334794]) ; (0.004027193349656336, 0.006852045652707757, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014016704980427489, 0.0001466075679053313, 0.0019437672941072617, 0.0011605677736825101)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.045639647211991055, 0.010941134026867711, 0.20833333333333334, 0.22535211267605634, 0.3583160420989475, 2.030523472557295e-06, 0.0036818523735571, 4.523789205539921e-05, 0.005986030102248892, 0.009913167158766313)
array('d', [0.1362957094745854, 0.059821873793905606, 0.0007284411254137486]) ; (0.022412279612465346, 0.01126849835780186, 0.8387096774193549, 0.8333333333333334, 0.4831629209269768, 1.1024448770671185e-06, 0.028679879393670973, 4.99907986587075e-06, 0.0013064305414428798, 0.0041763508041003615)
array('d', [0.16572349471729, 0.06065109646609723, 0.0007214597768128107]) ; (0.04482747756532197, 0.011105802117134331, 0.14925373134328357, 0.15384615384615385, 0.26961825954351143, 1.2655617211229678e-06, 0.004734715495869251, 1.1490572992719512e-05, 2.3382930086910207e-05, 0.009633721834563928)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.1545740876892329, 0.059821873793905606, 0.0007868762269310148]) ; (0.021722872393539667, 0.009723672850878143, 0.9, 0.8965517241379309, 1.0, 7.562121889179215e-08, 0.03218898850712559, 1.1514265770488244e-05, 0.017013232514177693, 0.0038360109756272625)
array('d', [0.1362957094745854, 0.059821873793905606, 0.0007284411254137486]) ; (0.022412279612465346, 0.01126849835780186, 0.8387096774193549, 0.8333333333333334, 0.4831629209269768, 1.1024448770671185e-06, 0.028679879393670973, 4.99907986587075e-06, 0.0013064305414428798, 0.0041763508041003615)
array('d', [0.16572349471729, 0.059821873793905606, 0.0006722798599639053]) ; (0.04495888544004623, 0.011191689109700413, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.00542574755296819, 1.0197260233168528e-05, 3.741268813905335e-06, 0.01006091617600131)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0008516386090403137]) ; (0.004040210331241747, 0.006797869016855704, 0.017857142857142856, 0.0, 0.01924951876203095, 8.999550016874438e-08, 0.013946100905432085, 0.0001459316791764044, 0.0018564182473162821, 0.0009372291301237235)
array('d', [0.08101270529108857, 0.059821873793905606, 0.0007284867105066692]) ; (0.02209264041843833, 0.010142443369767402, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.0015283760065665608, 3.7862428663643734e-07, 0.017013232514177693, 0.00367382041803523)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007280468106628141]) ; (0.04495199565995238, 0.011181345064701585, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.0054253631113145824, 1.018865817401224e-05, 3.741268813905335e-06, 0.010059084767572182)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007131466583122309]) ; (0.04495383488858814, 0.011185332459253308, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.005425557921115738, 1.019077772136482e-05, 9.353172034763337e-07, 0.010059572251269931)
array('d', [0.16572349471729, 0.0814953188502438, 0.0007281285651650382]) ; (0.022475421046714673, 0.011089146472608105, 0.9, 0.8965517241379309, 1.0, 1.1555672209167246e-06, 0.03365914080705818, 1.2345344209082106e-05, 0.004253308128544423, 0.0040727247789139895)
array('d', [0.18411407645973155, 0.059821873793905606, 0.0007111395119348678]) ; (0.04783220195708329, 0.010734222891816815, 0.2191780821917808, 0.2361111111111111, 0.3726156846078848, 2.102394878942056e-06, 0.0026545313341137444, 2.7936283316491217e-05, 5.986030102248834e-05, 0.010669059252366823)
array('d', [0.16572349471729, 0.03892003406062454, 0.0007113667126327811]) ; (0.05207455386791204, 0.009504458451346731, 0.2191780821917808, 0.2361111111111111, 0.37229069273268167, 1.3805559713385853e-06, 0.02883500741771127, 1.4232138672689964e-05, 0.03341046582538002, 0.011428407116930465)
array('d', [0.10476492307853785, 0.059821873793905606, 0.0006711506307469943]) ; (0.021825325950193354, 0.011267430412706225, 0.9, 0.8965517241379309, 1.0, 9.505774705323625e-07, 0.020410876019598567, 2.280686646205995e-06, 0.0, 0.004033124676943058)
array('d', [0.16572349471729, 0.0814953188502438, 0.0007281285651650382]) ; (0.022475421046714673, 0.011089146472608105, 0.9, 0.8965517241379309, 1.0, 1.1555672209167246e-06, 0.03365914080705818, 1.2345344209082106e-05, 0.004253308128544423, 0.0040727247789139895)
array('d', [0.15419986985018308, 0.059821873793905606, 0.0007112238579366814]) ; (0.04303865711358883, 0.011289922227364451, 0.13636363636363635, 0.15384615384615385, 0.25114372140696484, 1.2099395022686744e-06, 0.001467621290535615, 6.1177833875728205e-06, 0.003146407072494581, 0.009385735124017717)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.18411407645973155, 0.059821873793905606, 0.0007111395119348678]) ; (0.04783220195708329, 0.010734222891816815, 0.2191780821917808, 0.2361111111111111, 0.3726156846078848, 2.102394878942056e-06, 0.0026545313341137444, 2.7936283316491217e-05, 5.986030102248834e-05, 0.010669059252366823)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007281285651650382]) ; (0.045639647211991055, 0.010941134026867711, 0.20833333333333334, 0.22535211267605634, 0.3583160420989475, 2.030523472557295e-06, 0.0036818523735571, 4.523789205539921e-05, 0.005986030102248892, 0.009913167158766313)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007982502510235771]) ; (0.004000814821630959, 0.006815213783908346, 0.017857142857142856, 0.0, 0.019174520636984077, 8.999550016874438e-08, 0.014029307836916092, 0.00014596923209863764, 0.0019437672941072617, 0.000932419424866304)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007832350666412924]) ; (0.044945261458030884, 0.011171602003853656, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.005423067512339998, 1.0179896968350354e-05, 9.353172034763337e-07, 0.010057270181727841)
array('d', [0.1545740876892329, 0.059821873793905606, 0.0007868762269310148]) ; (0.021722872393539667, 0.009723672850878143, 0.9, 0.8965517241379309, 1.0, 7.562121889179215e-08, 0.03218898850712559, 1.1514265770488244e-05, 0.017013232514177693, 0.0038360109756272625)
array('d', [0.18411407645973155, 0.059821873793905606, 0.0007111395119348678]) ; (0.04783220195708329, 0.010734222891816815, 0.2191780821917808, 0.2361111111111111, 0.3726156846078848, 2.102394878942056e-06, 0.0026545313341137444, 2.7936283316491217e-05, 5.986030102248834e-05, 0.010669059252366823)
array('d', [0.10405747680603872, 0.059821873793905606, 0.0007281285651650382]) ; (0.02182271286220232, 0.011257290857102593, 0.9, 0.8965517241379309, 1.0, 9.505774705323625e-07, 0.020063339392647338, 2.168754760362532e-06, 0.0, 0.004032668128635596)
array('d', [0.08101270529108857, 0.059821873793905606, 0.0007284867105066692]) ; (0.02209264041843833, 0.010142443369767402, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.0015283760065665608, 3.7862428663643734e-07, 0.017013232514177693, 0.00367382041803523)
array('d', [0.08101270529108857, 0.059821873793905606, 0.0007284867105066692]) ; (0.02209264041843833, 0.010142443369767402, 0.9, 0.8965517241379309, 1.0, 1.56242187792959e-08, 0.0015283760065665608, 3.7862428663643734e-07, 0.017013232514177693, 0.00367382041803523)
array('d', [0.16572349471729, 0.07203640773215966, 0.0007281562944097653]) ; (0.022338060214748177, 0.01005373810843954, 0.9, 0.8965517241379309, 1.0, 6.24968751171836e-08, 0.030289752550057333, 2.2129675573030373e-05, 0.007561436672967863, 0.0038263790292331385)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.04563408540482599, 0.010927253547671491, 0.20833333333333334, 0.22535211267605634, 0.3583160420989475, 2.030523472557295e-06, 0.003678502372095657, 4.526074500519752e-05, 0.00498430537732568, 0.00991260291510954)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.04494512436042233, 0.01117139956850503, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.00542299862040477, 1.0179720202769391e-05, 9.353172034763337e-07, 0.010057234167920651)
array('d', [0.16572349471729, 0.06065109646609723, 0.0007214597768128107]) ; (0.04482747756532197, 0.011105802117134331, 0.14925373134328357, 0.15384615384615385, 0.26961825954351143, 1.2655617211229678e-06, 0.004734715495869251, 1.1490572992719512e-05, 2.3382930086910207e-05, 0.009633721834563928)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007112238579366814]) ; (0.004020574439518997, 0.0068265192712015, 0.0, 0.0, 0.0013749656258593536, 8.999550016874438e-08, 0.013565538363732116, 0.0001549638778618482, 0.0016498995469323464, 0.0015570120396010397)
array('d', [0.16572349471729, 0.059821873793905606, 0.0007843642958582036]) ; (0.04494512436042233, 0.01117139956850503, 0.14925373134328357, 0.16666666666666666, 0.2714182145446364, 1.2655617211229678e-06, 0.00542299862040477, 1.0179720202769391e-05, 9.353172034763337e-07, 0.010057234167920651)
array('d', [0.150142439175866, 0.06439882406967196, 0.0006722798599639053]) ; (0.023312446636922213, 0.011365951041975934, 0.78125, 0.7741935483870968, 0.4669633259168521, 1.1555672209167246e-06, 0.026523432789365416, 9.095448761739878e-06, 0.004444444444444437, 0.0043147304616970045)
